ts_utc,event_ticker,market_ticker,strike,side,count,price_cents,entry_cost,fee,p_yes,p_win_model,implied_q_chosen_side,break_even_prob,edge_prob,expected_pnl,outcome_yes,win,realized_pnl,source_event,skip_reason
2026-02-18T09:26:58.975100+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,29,0.3,0.01,0.35644560857350116,0.35644560857350116,0.29,0.3,0.05644560857350117,0.05644560857350117,,,,skip,state_event_mismatch
2026-02-18T09:27:10.656536+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,24,0.25,0.01,0.3254091950807475,0.3254091950807475,0.24,0.25,0.0754091950807475,0.0754091950807475,,,,skip,state_event_mismatch
2026-02-18T09:27:10.657991+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,16,0.17,0.01,0.7588147503009839,0.2411852496990161,0.16,0.17,0.0711852496990161,0.0711852496990161,,,,skip,state_event_mismatch
2026-02-18T09:27:22.281294+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,13,0.14,0.01,0.7799001632642426,0.2200998367357574,0.13,0.14,0.08009983673575738,0.08009983673575738,,,,skip,state_event_mismatch
2026-02-18T09:27:22.283126+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,28,0.29,0.01,0.34955711941674716,0.34955711941674716,0.28,0.29,0.059557119416747184,0.059557119416747184,,,,skip,state_event_mismatch
2026-02-18T09:27:34.149854+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,14,0.15,0.01,0.7738592677225723,0.2261407322774277,0.14,0.15,0.07614073227742771,0.07614073227742771,,,,skip,state_event_mismatch
2026-02-18T09:27:34.151862+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,27,0.28,0.01,0.3408341323597237,0.3408341323597237,0.27,0.28,0.06083413235972368,0.06083413235972368,,,,skip,state_event_mismatch
2026-02-18T09:27:45.780235+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,13,0.14,0.01,0.7822966512244088,0.21770334877559117,0.13,0.14,0.07770334877559115,0.07770334877559115,,,,skip,state_event_mismatch
2026-02-18T09:27:45.781737+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,28,0.29,0.01,0.35004513280608895,0.35004513280608895,0.28,0.29,0.060045132806088974,0.060045132806088974,,,,skip,state_event_mismatch
2026-02-18T09:27:57.379365+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,13,0.14,0.01,0.7871413257285957,0.21285867427140426,0.13,0.14,0.07285867427140424,0.07285867427140424,,,,skip,state_event_mismatch
2026-02-18T09:27:57.381411+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,28,0.29,0.01,0.35493610005764886,0.35493610005764886,0.28,0.29,0.06493610005764888,0.06493610005764888,,,,skip,state_event_mismatch
2026-02-18T09:28:09.016969+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,14,0.15,0.01,0.7786061034177796,0.22139389658222042,0.14,0.15,0.07139389658222042,0.07139389658222042,,,,skip,state_event_mismatch
2026-02-18T09:28:09.018337+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,27,0.28,0.01,0.34291796488194437,0.34291796488194437,0.27,0.28,0.06291796488194434,0.06291796488194434,,,,skip,state_event_mismatch
2026-02-18T09:28:20.655563+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,14,0.15,0.01,0.7816057335721005,0.2183942664278995,0.14,0.15,0.0683942664278995,0.0683942664278995,,,,skip,state_event_mismatch
2026-02-18T09:28:20.657352+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,27,0.28,0.01,0.3454417557862046,0.3454417557862046,0.27,0.28,0.06544175578620459,0.06544175578620459,,,,skip,state_event_mismatch
2026-02-18T09:28:32.205679+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,13,0.14,0.01,0.7839031689918832,0.21609683100811683,0.13,0.14,0.07609683100811682,0.07609683100811682,,,,skip,state_event_mismatch
2026-02-18T09:28:32.207751+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,27,0.28,0.01,0.347067526895828,0.347067526895828,0.27,0.28,0.06706752689582796,0.06706752689582796,,,,skip,state_event_mismatch
2026-02-18T09:28:43.807692+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,13,0.14,0.01,0.7833007825291357,0.2166992174708643,0.13,0.14,0.07669921747086428,0.07669921747086428,,,,skip,state_event_mismatch
2026-02-18T09:28:43.809345+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,27,0.28,0.01,0.34322151481933694,0.34322151481933694,0.27,0.28,0.06322151481933691,0.06322151481933691,,,,skip,state_event_mismatch
2026-02-18T09:28:55.378941+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,14,0.15,0.01,0.7752270343787726,0.2247729656212274,0.14,0.15,0.0747729656212274,0.0747729656212274,,,,skip,state_event_mismatch
2026-02-18T09:28:56.242969+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,25,0.26,0.01,0.3320070519628009,0.3320070519628009,0.25,0.26,0.07200705196280088,0.07200705196280088,,,,skip,state_event_mismatch
2026-02-18T09:29:07.812241+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,14,0.15,0.01,0.7724332333120678,0.2275667666879322,0.14,0.15,0.07756676668793219,0.07756676668793219,,,,skip,state_event_mismatch
2026-02-18T09:29:08.447303+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,24,0.25,0.01,0.327353536293001,0.327353536293001,0.24,0.25,0.07735353629300101,0.07735353629300101,,,,skip,state_event_mismatch
2026-02-18T09:29:20.044112+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,18,0.19,0.01,0.7301816920187837,0.2698183079812163,0.18,0.19,0.07981830798121631,0.07981830798121631,,,,skip,state_event_mismatch
2026-02-18T09:29:20.045990+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,19,0.2,0.01,0.2795134985091521,0.2795134985091521,0.19,0.2,0.07951349850915207,0.07951349850915207,,,,skip,state_event_mismatch
2026-02-18T09:29:31.653968+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,18,0.19,0.01,0.2701979938479444,0.2701979938479444,0.18,0.19,0.0801979938479444,0.0801979938479444,,,,skip,state_event_mismatch
2026-02-18T09:29:31.654350+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,19,0.2,0.01,0.7220072181768076,0.2779927818231924,0.19,0.2,0.07799278182319241,0.07799278182319241,,,,skip,state_event_mismatch
2026-02-18T09:29:43.255314+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,18,0.19,0.01,0.724617875069561,0.275382124930439,0.18,0.19,0.08538212493043901,0.08538212493043901,,,,skip,state_event_mismatch
2026-02-18T09:29:43.255702+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,18,0.19,0.01,0.2715486622041172,0.2715486622041172,0.18,0.19,0.08154866220411722,0.08154866220411722,,,,skip,state_event_mismatch
2026-02-18T09:29:54.843031+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,18,0.19,0.01,0.7263146750391878,0.2736853249608122,0.18,0.19,0.08368532496081221,0.08368532496081221,,,,skip,state_event_mismatch
2026-02-18T09:29:54.844773+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,19,0.2,0.01,0.27206170528350304,0.27206170528350304,0.19,0.2,0.07206170528350303,0.07206170528350303,,,,skip,state_event_mismatch
2026-02-18T09:30:06.444868+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,20,0.21,0.01,0.6933276059115402,0.3066723940884598,0.2,0.21,0.09667239408845982,0.09667239408845982,,,,skip,state_event_mismatch
2026-02-18T09:30:18.023449+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,20,0.21,0.01,0.7038006703015502,0.29619932969844975,0.2,0.21,0.08619932969844976,0.08619932969844976,,,,skip,state_event_mismatch
2026-02-18T09:30:29.482994+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,20,0.21,0.01,0.6991229919547255,0.3008770080452745,0.2,0.21,0.09087700804527452,0.09087700804527452,,,,skip,state_event_mismatch
2026-02-18T09:30:41.103259+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,20,0.21,0.01,0.6995309238681684,0.3004690761318316,0.2,0.21,0.09046907613183161,0.09046907613183161,,,,skip,state_event_mismatch
2026-02-18T09:30:41.104797+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,17,0.18,0.01,0.24184557938566087,0.24184557938566087,0.17,0.18,0.061845579385660876,0.061845579385660876,,,,skip,state_event_mismatch
2026-02-18T09:30:52.747948+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,21,0.22,0.01,0.694928484363249,0.30507151563675095,0.21,0.22,0.08507151563675094,0.08507151563675094,,,,skip,state_event_mismatch
2026-02-18T09:30:52.749533+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,16,0.17,0.01,0.2365229485681145,0.2365229485681145,0.16,0.17,0.0665229485681145,0.0665229485681145,,,,skip,state_event_mismatch
2026-02-18T09:31:04.413884+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,21,0.22,0.01,0.6909196080967095,0.3090803919032905,0.21,0.22,0.0890803919032905,0.0890803919032905,,,,skip,state_event_mismatch
2026-02-18T09:31:04.415223+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,15,0.16,0.01,0.23177094459750358,0.23177094459750358,0.15,0.16,0.07177094459750358,0.07177094459750358,,,,skip,state_event_mismatch
2026-02-18T09:31:16.008708+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,19,0.2,0.01,0.7059433922788205,0.2940566077211795,0.19,0.2,0.09405660772117946,0.09405660772117946,,,,skip,state_event_mismatch
2026-02-18T09:31:16.010480+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,16,0.17,0.01,0.24385415402814958,0.24385415402814958,0.16,0.17,0.07385415402814957,0.07385415402814957,,,,skip,state_event_mismatch
2026-02-18T09:31:27.622555+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,20,0.21,0.01,0.6995190388813534,0.30048096111864664,0.2,0.21,0.09048096111864665,0.09048096111864665,,,,skip,state_event_mismatch
2026-02-18T09:31:27.624177+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,15,0.16,0.01,0.2368185707606839,0.2368185707606839,0.15,0.16,0.07681857076068391,0.07681857076068391,,,,skip,state_event_mismatch
2026-02-18T09:31:39.225658+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,20,0.21,0.01,0.7007112939222868,0.2992887060777132,0.2,0.21,0.08928870607771319,0.08928870607771319,,,,skip,state_event_mismatch
2026-02-18T09:31:39.227690+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,15,0.16,0.01,0.23660602768235584,0.23660602768235584,0.15,0.16,0.07660602768235583,0.07660602768235583,,,,skip,state_event_mismatch
2026-02-18T09:31:50.795984+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,21,0.22,0.01,0.6933556903875594,0.3066443096124406,0.21,0.22,0.0866443096124406,0.0866443096124406,,,,skip,state_event_mismatch
2026-02-18T09:31:50.797782+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,14,0.15,0.01,0.2289005960661913,0.2289005960661913,0.14,0.15,0.07890059606619129,0.07890059606619129,,,,skip,state_event_mismatch
2026-02-18T09:32:02.483845+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,19,0.2,0.01,0.7027345926426691,0.29726540735733087,0.19,0.2,0.09726540735733086,0.09726540735733086,,,,skip,state_event_mismatch
2026-02-18T09:32:02.485638+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,14,0.15,0.01,0.23583399565553675,0.23583399565553675,0.14,0.15,0.08583399565553676,0.08583399565553676,,,,skip,state_event_mismatch
2026-02-18T09:32:14.095265+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,13,0.14,0.01,0.7736267458257724,0.2263732541742276,0.13,0.14,0.08637325417422759,0.08637325417422759,,,,skip,state_event_mismatch
2026-02-18T09:32:14.096930+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,22,0.23,0.01,0.306573751922938,0.306573751922938,0.22,0.23,0.076573751922938,0.076573751922938,,,,skip,state_event_mismatch
2026-02-18T09:32:25.665991+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,27,0.28,0.01,0.3392791465701779,0.3392791465701779,0.27,0.28,0.059279146570177854,0.059279146570177854,,,,skip,state_event_mismatch
2026-02-18T09:32:25.667855+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,13,0.14,0.01,0.8012729856217833,0.19872701437821672,0.13,0.14,0.0587270143782167,0.0587270143782167,,,,skip,state_event_mismatch
2026-02-18T09:32:37.275670+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,26,0.27,0.01,0.33497434435026874,0.33497434435026874,0.26,0.27,0.06497434435026872,0.06497434435026872,,,,skip,state_event_mismatch
2026-02-18T09:32:37.276670+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,13,0.14,0.01,0.7991846485678131,0.20081535143218687,0.13,0.14,0.06081535143218686,0.06081535143218686,,,,skip,state_event_mismatch
2026-02-18T09:32:48.870892+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,13,0.14,0.01,0.7861067070926302,0.2138932929073698,0.13,0.14,0.07389329290736979,0.07389329290736979,,,,skip,state_event_mismatch
2026-02-18T09:32:48.871956+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,24,0.25,0.01,0.3169598929491877,0.3169598929491877,0.24,0.25,0.0669598929491877,0.0669598929491877,,,,skip,state_event_mismatch
2026-02-18T09:33:00.402282+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,29,0.3,0.01,0.36123391789780257,0.36123391789780257,0.29,0.3,0.06123391789780258,0.06123391789780258,,,,skip,state_event_mismatch
2026-02-18T09:33:12.156714+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,28,0.29,0.01,0.3502326460263414,0.3502326460263414,0.28,0.29,0.06023264602634143,0.06023264602634143,,,,skip,state_event_mismatch
2026-02-18T09:33:23.756193+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,30,0.31,0.01,0.3602775657559709,0.3602775657559709,0.3,0.31,0.05027756575597092,0.05027756575597092,,,,skip,state_event_mismatch
2026-02-18T09:35:08.452560+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,8,0.09,0.01,0.8505050073372551,0.1494949926627449,0.08,0.09,0.05949499266274491,0.05949499266274491,,,,skip,state_event_mismatch
2026-02-18T09:35:20.029555+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,31,0.32,0.01,0.3759226766549141,0.3759226766549141,0.31,0.32,0.05592267665491407,0.05592267665491407,,,,skip,state_event_mismatch
2026-02-18T09:35:31.595927+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,31,0.32,0.01,0.3761706590801329,0.3761706590801329,0.31,0.32,0.05617065908013291,0.05617065908013291,,,,skip,state_event_mismatch
2026-02-18T09:35:32.398850+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,7,0.08,0.01,0.8639979914594045,0.13600200854059552,0.07,0.08,0.05600200854059552,0.05600200854059552,,,,skip,state_event_mismatch
2026-02-18T09:35:43.946315+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,7,0.08,0.01,0.8669113584345318,0.13308864156546818,0.07,0.08,0.05308864156546818,0.05308864156546818,,,,skip,state_event_mismatch
2026-02-18T09:35:55.561780+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,32,0.33,0.01,0.38863599800439497,0.38863599800439497,0.32,0.33,0.05863599800439495,0.05863599800439495,,,,skip,state_event_mismatch
2026-02-18T09:36:07.118980+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,7,0.08,0.01,0.8586661915316588,0.1413338084683412,0.07,0.08,0.0613338084683412,0.0613338084683412,,,,skip,state_event_mismatch
2026-02-18T09:36:07.119366+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,29,0.3,0.01,0.36065940657478546,0.36065940657478546,0.29,0.3,0.06065940657478547,0.06065940657478547,,,,skip,state_event_mismatch
2026-02-18T09:36:18.759224+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,30,0.31,0.01,0.37314903607154426,0.37314903607154426,0.3,0.31,0.06314903607154426,0.06314903607154426,,,,skip,state_event_mismatch
2026-02-18T09:36:18.759650+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,7,0.08,0.01,0.8672191584426812,0.13278084155731884,0.07,0.08,0.05278084155731884,0.05278084155731884,,,,skip,state_event_mismatch
2026-02-18T09:36:30.374280+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,31,0.32,0.01,0.3786293809774206,0.3786293809774206,0.31,0.32,0.0586293809774206,0.0586293809774206,,,,skip,state_event_mismatch
2026-02-18T09:36:41.994043+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,32,0.33,0.01,0.38439472524793017,0.38439472524793017,0.32,0.33,0.054394725247930154,0.054394725247930154,,,,skip,state_event_mismatch
2026-02-18T09:36:41.995718+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,6,0.07,0.01,0.8757980247871746,0.12420197521282539,0.06,0.07,0.05420197521282538,0.05420197521282538,,,,skip,state_event_mismatch
2026-02-18T09:36:53.574459+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,6,0.07,0.01,0.8764076009172116,0.1235923990827884,0.06,0.07,0.0535923990827884,0.0535923990827884,,,,skip,state_event_mismatch
2026-02-18T09:36:53.575713+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,32,0.33,0.01,0.3833254373923931,0.3833254373923931,0.32,0.33,0.053325437392393094,0.053325437392393094,,,,skip,state_event_mismatch
2026-02-18T09:37:05.185132+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,31,0.32,0.01,0.37894788376965405,0.37894788376965405,0.31,0.32,0.05894788376965404,0.05894788376965404,,,,skip,state_event_mismatch
2026-02-18T09:37:05.186453+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,6,0.07,0.01,0.8752785049184555,0.12472149508154451,0.06,0.07,0.0547214950815445,0.0547214950815445,,,,skip,state_event_mismatch
2026-02-18T09:37:28.322859+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,36,0.37,0.01,0.43011658929102237,0.43011658929102237,0.36,0.37,0.06011658929102237,0.06011658929102237,,,,skip,state_event_mismatch
2026-02-18T09:37:51.589649+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,33,0.34,0.01,0.39209162687413257,0.39209162687413257,0.33,0.34,0.052091626874132546,0.052091626874132546,,,,skip,state_event_mismatch
2026-02-18T09:38:03.164382+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,33,0.34,0.01,0.4002368250356728,0.4002368250356728,0.33,0.34,0.06023682503567279,0.06023682503567279,,,,skip,state_event_mismatch
2026-02-18T09:39:12.877863+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,29,0.3,0.01,0.3743764813114424,0.3743764813114424,0.29,0.3,0.07437648131144242,0.07437648131144242,,,,skip,state_event_mismatch
2026-02-18T09:39:24.566110+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,29,0.3,0.01,0.3715088432392384,0.3715088432392384,0.29,0.3,0.0715088432392384,0.0715088432392384,,,,skip,state_event_mismatch
2026-02-18T09:39:36.169240+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,29,0.3,0.01,0.36795195358898025,0.36795195358898025,0.29,0.3,0.06795195358898026,0.06795195358898026,,,,skip,state_event_mismatch
2026-02-18T09:39:47.751277+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,29,0.3,0.01,0.3659118339637213,0.3659118339637213,0.29,0.3,0.0659118339637213,0.0659118339637213,,,,skip,state_event_mismatch
2026-02-18T09:39:59.373106+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,29,0.3,0.01,0.3640111823722816,0.3640111823722816,0.29,0.3,0.0640111823722816,0.0640111823722816,,,,skip,state_event_mismatch
2026-02-18T09:40:11.062754+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,27,0.28,0.01,0.36194818592511235,0.36194818592511235,0.27,0.28,0.08194818592511233,0.08194818592511233,,,,skip,state_event_mismatch
2026-02-18T09:40:22.771232+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,32,0.33,0.01,0.3995316817902721,0.3995316817902721,0.32,0.33,0.06953168179027208,0.06953168179027208,,,,skip,state_event_mismatch
2026-02-18T09:40:34.383097+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,31,0.32,0.01,0.385874464119926,0.385874464119926,0.31,0.32,0.06587446411992598,0.06587446411992598,,,,skip,state_event_mismatch
2026-02-18T09:40:46.001498+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,31,0.32,0.01,0.37949301779624356,0.37949301779624356,0.31,0.32,0.05949301779624355,0.05949301779624355,,,,skip,state_event_mismatch
2026-02-18T09:40:57.641735+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,31,0.32,0.01,0.380944309329865,0.380944309329865,0.31,0.32,0.060944309329865,0.060944309329865,,,,skip,state_event_mismatch
2026-02-18T09:41:20.887400+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,25,0.26,0.01,0.3353009107903371,0.3353009107903371,0.25,0.26,0.07530091079033707,0.07530091079033707,,,,skip,state_event_mismatch
2026-02-18T09:41:20.889008+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T67999.99,67999.99,no,1,6,0.07,0.01,0.8775139239244805,0.12248607607551953,0.06,0.07,0.05248607607551953,0.05248607607551953,,,,skip,state_event_mismatch
2026-02-18T09:41:32.449512+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,28,0.29,0.01,0.3465217681469721,0.3465217681469721,0.28,0.29,0.05652176814697213,0.05652176814697213,,,,skip,state_event_mismatch
2026-02-18T09:41:44.849465+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,27,0.28,0.01,0.3551630548516891,0.3551630548516891,0.27,0.28,0.07516305485168906,0.07516305485168906,,,,skip,state_event_mismatch
2026-02-18T09:41:56.423241+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,26,0.27,0.01,0.349115861157822,0.349115861157822,0.26,0.27,0.07911586115782199,0.07911586115782199,,,,skip,state_event_mismatch
2026-02-18T09:42:08.668240+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,29,0.3,0.01,0.3606304580698102,0.3606304580698102,0.29,0.3,0.06063045806981021,0.06063045806981021,,,,skip,state_event_mismatch
2026-02-18T09:42:20.288211+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,30,0.31,0.01,0.37613768124236857,0.37613768124236857,0.3,0.31,0.06613768124236857,0.06613768124236857,,,,skip,state_event_mismatch
2026-02-18T09:42:31.838371+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,34,0.35,0.01,0.4089635448238522,0.4089635448238522,0.34,0.35,0.05896354482385224,0.05896354482385224,,,,skip,state_event_mismatch
2026-02-18T09:42:43.356798+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,34,0.35,0.01,0.4121124214057149,0.4121124214057149,0.34,0.35,0.062112421405714935,0.062112421405714935,,,,skip,state_event_mismatch
2026-02-18T09:42:54.930665+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,35,0.36,0.01,0.4233136807166198,0.4233136807166198,0.35,0.36,0.0633136807166198,0.0633136807166198,,,,skip,state_event_mismatch
2026-02-18T09:43:06.467360+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,35,0.36,0.01,0.4323444145217008,0.4323444145217008,0.35,0.36,0.07234441452170082,0.07234441452170082,,,,skip,state_event_mismatch
2026-02-18T09:43:18.061836+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,35,0.36,0.01,0.4282496359785428,0.4282496359785428,0.35,0.36,0.06824963597854283,0.06824963597854283,,,,skip,state_event_mismatch
2026-02-18T09:43:29.649477+00:00,KXBTCD-26FEB1805,KXBTCD-26FEB1805-T68249.99,68249.99,yes,1,35,0.36,0.01,0.4300985087730148,0.4300985087730148,0.35,0.36,0.07009850877301482,0.07009850877301482,,,,skip,state_event_mismatch
